datetime,PC1,PC2,PC3
2023-10-09 01:40:00,1.285041604443364,-0.1886070627826074,-1.3797890080310677
2023-10-09 01:45:00,1.2643875801843985,-0.16689402015376664,-1.242977514886848
2023-10-09 01:50:00,1.2515922322532553,-0.22238448544839842,-0.9146084971751296
2023-10-09 01:55:00,1.2573997727504285,-0.20582094053860875,-0.9852146748715372
2023-10-09 02:00:00,1.2286817464457511,0.10066096225901915,-1.244192359925705
2023-10-09 02:05:00,1.2568607033101657,-0.1259790817842542,-1.2062307424215015
2023-10-09 02:10:00,1.3471211043497897,-0.05021415872350453,-1.1660391338055387
2023-10-09 02:15:00,1.460752906893229,-0.011234195522398687,-1.1176914510017224
2023-10-09 02:20:00,1.5683566356950018,0.10097061986155387,-0.9762821883501115
2023-10-09 02:25:00,1.4732032173704703,0.012782288969703274,-1.0752199244173648
2023-10-09 02:30:00,1.1641755627926325,0.5017285288728233,-1.231887189512359
2023-10-09 02:35:00,1.174605199568695,-0.07639370736629754,-1.368197415592198
2023-10-09 02:40:00,1.166933679302185,-0.06858347676042942,-1.3753663355705987
2023-10-09 02:45:00,1.1433255972412462,-0.08660828983253667,-1.4611383713666726
2023-10-09 02:50:00,1.08103564622185,-0.135777728303067,-1.3914660494170794
2023-10-09 02:55:00,1.0869086249443503,-0.1246446450682474,-1.3868324572182251
2023-10-09 03:00:00,1.2829799840548861,3.744839113613348,-1.5219132133050306
2023-10-09 03:05:00,1.2840261727946611,-0.16129437061328405,-1.4541551907245898
2023-10-09 03:10:00,1.2999960914505126,-0.16349288936614462,-1.375881044495164
2023-10-09 03:15:00,1.5246213314507528,-0.11474893198845776,-1.3683912397320517
2023-10-09 03:20:00,1.5665750696005178,-0.04917943927142301,-1.2468549540488838
2023-10-09 03:25:00,1.5496799296415409,-0.0645769338197218,-1.2493838599621678
2023-10-09 03:30:00,1.8837819281661339,1.0249251574784104,-0.9538948136962194
2023-10-09 03:35:00,1.789995553854105,0.017943410770647962,-1.093633388535596
2023-10-09 03:40:00,1.7600286577394832,0.0020656298050804904,-1.2345491190742537
2023-10-09 03:45:00,1.7856697288794834,0.18729791919647432,-1.0581874173586607
2023-10-09 03:50:00,1.6811603141753402,0.09460775232287258,-1.1059672264341165
2023-10-09 03:55:00,1.59132306755412,0.00246831941650526,-1.346756416864597
2023-10-09 04:00:00,1.5478092663056022,2.216205447032346,-1.4014581733799634
2023-10-09 04:05:00,1.5745006962938848,-0.0453438822013498,-1.2390769742083738
2023-10-09 04:10:00,1.4821235574085068,-0.14208043502929432,-1.2110842454198232
2023-10-09 04:15:00,1.6376224232473673,-0.19752160030614985,-1.1916989107022684
2023-10-09 04:20:00,1.7027879876459504,-0.13319841740618435,-1.6011838705428272
2023-10-09 04:25:00,1.7254038578873743,-0.10541865075989519,-1.6447774127162378
2023-10-09 04:30:00,1.3741525026078762,2.7460515393928397,-1.6691616710181585
2023-10-09 04:35:00,1.3733653906795729,-0.162199036545555,-1.572370263849913
2023-10-09 04:40:00,1.374891681168709,-0.16893703970044316,-1.4594332279881197
2023-10-09 04:45:00,1.5720435797128443,-0.18099449617473165,-1.4968625403756521
2023-10-09 04:50:00,1.57112734523876,-0.18351403975927344,-1.4605548013732974
2023-10-09 04:55:00,1.5769023341850135,-0.1985190685241467,-1.3209258185957895
2023-10-09 05:00:00,1.7947481288447495,-0.20549565381104148,-1.3149247563408588
2023-10-09 05:05:00,1.819904512883036,-0.21837849879973165,-1.1039454597606457
2023-10-09 05:10:00,1.8378602332853844,-0.22462154869188425,-0.9441579990935183
2023-10-09 05:15:00,2.079794165167007,-0.24728264053783494,-0.45782098547918054
2023-10-09 05:20:00,2.084496105450874,-0.2566141050435683,-0.8284947797446265
2023-10-09 05:25:00,2.065837963825501,-0.24460868338115413,-1.0303685041479678
2023-10-09 05:30:00,1.7804942110245585,0.633859534900339,-0.6240100979178564
2023-10-09 05:35:00,1.7596179818688071,-0.23281375135852808,-0.8351634569014251
2023-10-09 05:40:00,1.7779250385108754,-0.22895169641872617,-0.8336610143079853
2023-10-09 05:45:00,2.0968086405644675,-0.24371935300931105,-0.680589855657394
2023-10-09 05:50:00,2.151593919377396,-0.23184531112821632,-0.5003481899462294
2023-10-09 05:55:00,2.1886235286710765,-0.21847514158370293,-0.3349409679151681
2023-10-09 06:00:00,2.05605039450662,0.25339672280650377,-0.4249774746044182
2023-10-09 06:05:00,2.0968759111512902,-0.3576597677601788,0.23634323699948462
2023-10-09 06:10:00,2.1167211177878,-0.4009007878682173,0.5722863917115436
2023-10-09 06:15:00,2.6140076659884475,-0.4188514663707819,0.45962879959162434
2023-10-09 06:20:00,2.607817088343634,-0.4018660637277499,0.6065733754010967
2023-10-09 06:25:00,2.5950649499460554,-0.37198667851606676,0.2549347362805734
2023-10-09 06:30:00,2.8962179606581304,2.4915384708199415,-0.13050966591476862
2023-10-09 06:35:00,2.9340734958474117,-0.3707302062589637,0.39366497481254575
2023-10-09 06:40:00,2.9453705364452487,-0.39856742935012923,0.6684456164195234
2023-10-09 06:45:00,2.4045989530849696,-0.37144743849164535,0.9439426761555433
2023-10-09 06:50:00,2.421234860219337,-0.3968504718416808,1.705576356085987
2023-10-09 06:55:00,2.4395145908165587,-0.3848892770561812,1.953672963372606
2023-10-09 07:00:00,3.3474935134802046,3.491270297322786,2.4135600652946545
2023-10-09 07:05:00,3.372136524937577,-0.4499436699779552,2.5364251268889464
2023-10-09 07:10:00,3.3956623046743983,-0.4734068999778953,2.3989265986060384
2023-10-09 07:15:00,3.0722655438430926,-0.41341198865347345,2.713945808868474
2023-10-09 07:20:00,3.0411375672177274,-0.3850155650418748,2.60282684421652
2023-10-09 07:25:00,3.0449421392739695,-0.3419729106560076,2.7901458059146584
2023-10-09 07:30:00,4.172329099197019,3.402450225990509,2.684962808100495
2023-10-09 07:35:00,4.233787974154548,-0.45447106006817495,2.463893487406456
2023-10-09 07:40:00,4.2317159272695815,-0.4530597660390377,2.142840203646974
2023-10-09 07:45:00,3.9838169127796035,-0.37369948958551674,5.409843358533294
2023-10-09 07:50:00,3.9919241628159545,-0.4582382711644387,4.0475265782841054
2023-10-09 07:55:00,3.97909235630289,-0.4578774686038454,3.2695908129696587
2023-10-09 08:00:00,4.375068035161861,6.934948563975386,2.407190202523504
2023-10-09 08:05:00,4.353581887145351,-0.4916563244648991,1.516103632960887
2023-10-09 08:10:00,4.3610811040319195,-0.49052668162071267,1.2622850323376518
2023-10-09 08:15:00,3.921387400844209,-0.44519779556084005,0.683949722385545
2023-10-09 08:20:00,3.8907560200085296,-0.4112386196508839,0.24931787697925176
2023-10-09 08:25:00,3.877052605120159,-0.37827217471593005,0.07786284194753793
2023-10-09 08:30:00,3.875248720586725,7.870132819071566,-0.16911614939117262
2023-10-09 08:35:00,3.9311670937356564,-0.3531782090823975,0.024862277910728887
2023-10-09 08:40:00,3.9230010926851264,-0.3655542453343927,-0.16349836185430605
2023-10-09 08:45:00,2.8721997402288744,-0.30369001071095353,-0.46066821920074075
2023-10-09 08:50:00,2.903593822350629,-0.2863267309717217,-0.10263405957838789
2023-10-09 08:55:00,2.945211676096997,-0.26290707270097236,-0.008738487393197153
2023-10-09 09:00:00,3.0469478978358953,1.5058641395256354,-0.24607031559712086
2023-10-09 09:05:00,3.069961537855089,-0.35948577774911683,-0.07062253432301352
2023-10-09 09:10:00,3.056783678358233,-0.3897435598996945,0.21970916647629696
2023-10-09 09:15:00,3.420024848580026,-0.37976197075954343,0.3113736598617518
2023-10-09 09:20:00,3.409547091054655,-0.37058320775540093,0.406816901534686
2023-10-09 09:25:00,3.4171997513678503,-0.34864081641616235,0.29612806764337307
2023-10-09 09:30:00,4.877842315464789,2.1164214072630356,-0.05644752698785609
2023-10-09 09:35:00,4.871285623066977,-0.4155767656839166,-0.05071853669749985
2023-10-09 09:40:00,4.842665604164423,-0.4175175891478626,-0.07568760753910195
2023-10-09 09:45:00,4.606605379767386,-0.4059153341865123,-0.1778590415034128
2023-10-09 09:50:00,4.601336502675147,-0.4048533685802362,-0.16606141495457
2023-10-09 09:55:00,4.613320753998061,-0.4085265094320637,0.02265646826214001
2023-10-09 10:00:00,4.287051352318989,2.925154029165829,-0.19754067191769054
2023-10-09 10:05:00,4.26534036200566,-0.3514532573763105,-0.5967761556683453
2023-10-09 10:10:00,4.235370796984639,-0.3308123722405038,-0.7163441642271772
2023-10-09 10:15:00,3.951082550716808,-0.3062303296861329,-0.5710265478036011
2023-10-09 10:20:00,3.924799194041573,-0.3289525391998515,-0.41800814400635905
2023-10-09 10:25:00,3.9019081972906893,-0.34243239228596356,-0.42076630621571115
2023-10-09 10:30:00,4.2208852098194924,1.5585548993436662,-0.34385226727317375
2023-10-09 10:35:00,4.188358364639685,-0.3924837882452115,-0.5323583118346449
2023-10-09 10:40:00,4.1627830453343915,-0.3895953223478754,-0.5222932804838379
2023-10-09 10:45:00,4.164057918775551,-0.4313732010333488,-0.5218480247216842
2023-10-09 10:50:00,4.161657436823294,-0.4446233802376198,-0.5031261101464671
2023-10-09 10:55:00,4.152867116031459,-0.43633933676631964,-0.5208386408162249
2023-10-09 11:00:00,2.8084364668860817,0.15454727067812138,-0.2069281620613974
2023-10-09 11:05:00,2.8049685693253066,-0.31974261733619663,-0.16086261357683773
2023-10-09 11:10:00,2.8316600970077315,-0.33040354297169205,-0.3300571567304549
2023-10-09 11:15:00,3.591633411175192,-0.3960995141627255,-0.14581739339007413
2023-10-09 11:20:00,3.580783725501867,-0.39039925090913297,-0.3894230228453825
2023-10-09 11:25:00,3.584555406844544,-0.386132122556736,-0.6234323443408563
2023-10-09 11:30:00,3.8608080750532916,0.09407998920491745,-0.3615123443517603
2023-10-09 11:35:00,3.864974311444203,-0.4153318797354809,-0.29833454044452357
2023-10-09 11:40:00,3.8644822913228505,-0.425001088932941,-0.2633552986232171
2023-10-09 11:45:00,4.113449680078233,-0.4383245391804409,-0.27765452306540644
2023-10-09 11:50:00,4.10828763007304,-0.4298741472624715,-0.34807515162305125
2023-10-09 11:55:00,4.081068051385353,-0.42692346037826256,-0.4353977987483566
2023-10-09 12:00:00,4.195574438387659,-0.768069085593771,-0.5270539963353369
2023-10-09 12:05:00,4.208208300179408,-0.37358043952124537,-0.6159728465436801
2023-10-09 12:10:00,4.1912914842132905,-0.38429714818047656,-0.3883919000135995
2023-10-09 12:15:00,4.185015170244523,-0.4022429122491098,-0.3645205684468525
2023-10-09 12:20:00,4.195934676891298,-0.4098412479838101,-0.038253611830841874
2023-10-09 12:25:00,4.1769396212702095,-0.41202344745046854,-0.2578795002205471
2023-10-09 12:30:00,2.641393899953624,-0.35836946568796235,-0.5093733031974431
2023-10-09 12:35:00,2.657600409952563,-0.33447567206033746,-0.7126556439110936
2023-10-09 12:40:00,2.6298892566653347,-0.3432606102958354,-0.7295585554378415
2023-10-09 12:45:00,2.83573398593865,-0.38033989444807387,-0.6584372605343659
2023-10-09 12:50:00,2.841885000462535,-0.38017013669007915,-0.513081002034155
2023-10-09 12:55:00,2.8401988982401694,-0.3939674144716405,-0.1005225194970441
2023-10-09 13:00:00,2.7445010739797984,-0.43835204958346546,-0.11229023888134294
2023-10-09 13:05:00,2.7211543892615606,-0.3504361199611827,-0.5813787974392184
2023-10-09 13:10:00,2.7201747996023706,-0.34847669017758776,-0.6895267993952109
2023-10-09 13:15:00,1.8877006724482905,-0.3223318361497984,-0.6645372770585157
2023-10-09 13:20:00,1.8836871938630588,-0.34034942184565325,-0.4889100071872885
2023-10-09 13:25:00,1.8850395374985034,-0.34751421493964973,-0.4268019494176503
2023-10-09 13:30:00,3.5878603838221137,-0.9059795523447625,-0.57526201874199
2023-10-09 13:40:00,3.5697092648988202,-0.39218557643050234,-0.7186127496494986
2023-10-09 13:45:00,3.5697332962321573,-0.3970150894938242,-0.5918252295716414
2023-10-09 14:00:00,2.3134503067698047,-0.8786639214102571,-0.1804772683227845
2023-10-09 14:05:00,2.327387161397458,-0.32521218466342977,-0.2782571726968983
2023-10-09 14:10:00,2.3421799522504507,-0.3311411658503618,-0.2196424493796297
2023-10-09 14:15:00,3.3943442061122453,-0.4066124008488934,-0.35592492853756597
2023-10-09 14:20:00,3.3855021382604087,-0.4088508030194222,-0.4494099923611794
2023-10-09 14:25:00,3.3577888209505162,-0.425358759946284,-0.35104499718310106
2023-10-09 14:30:00,3.0857548343801215,-0.08410702421861246,-0.0840805994412216
2023-10-09 14:35:00,3.1262671134289373,-0.3993794082784389,-0.16147068583832724
2023-10-09 14:40:00,3.127189485172777,-0.39527411394558526,-0.31130644100563903
2023-10-09 14:45:00,3.3725518599853594,-0.42381469003769767,-0.09819312377232146
2023-10-09 14:50:00,3.38243890920621,-0.44889866209037765,0.196717375582762
2023-10-09 14:55:00,3.384541723790177,-0.4586158705345338,0.4643499256066809
2023-10-09 15:00:00,3.487688120579918,0.05341905945996512,-0.005296124448435275
2023-10-09 15:15:00,3.973351564248742,-0.47071893262877207,0.13599534994973886
2023-10-09 15:20:00,3.976281060043715,-0.46481936702945853,0.11999583312151092
2023-10-09 15:25:00,3.9806842147468915,-0.4553835133270677,0.05305996908601012
2023-10-09 15:30:00,3.707259642096779,0.028241103060093246,0.31415259822250646
2023-10-09 15:35:00,3.7149022476297047,-0.46692505063425144,0.6695063378909963
2023-10-09 15:40:00,3.7172228662151237,-0.4713093071361635,0.9073717011363556
2023-10-09 15:45:00,3.9821461141843106,-0.4919915093674189,0.6502037078335031
2023-10-09 15:50:00,3.964462277133147,-0.5178507150841394,0.5996796733160884
2023-10-09 15:55:00,3.9719813399926385,-0.5596441672963428,1.1050822302576493
2023-10-09 16:00:00,3.90624464915255,0.21074582814278603,0.9770101873148653
2023-10-09 16:05:00,3.874005042131751,-0.5176747038254291,0.9377414103811968
2023-10-09 16:10:00,3.9243354197837794,-0.528477028985595,1.6778193370395418
2023-10-09 16:15:00,4.252525523980768,-0.549716419856159,0.8524732280865839
2023-10-09 16:20:00,4.278023948648986,-0.5658600113241404,1.2995450826560486
2023-10-09 16:25:00,4.302813995504562,-0.5921405545216593,2.0970746397584596
2023-10-09 16:30:00,4.537382460274948,0.5689538906019384,1.3307201530211952
2023-10-09 16:35:00,4.544659471018822,-0.6043473935078246,1.3876718390178309
2023-10-09 16:40:00,4.557668276772216,-0.596326096788183,1.5182922190522843
2023-10-09 16:45:00,4.418909123696486,-0.5731923889287256,1.0200132814778191
2023-10-09 16:50:00,4.388074752481546,-0.5624157346098922,0.9167215491995747
2023-10-09 16:55:00,4.406486686861859,-0.5361954752974959,0.6293516134341192
2023-10-09 17:00:00,4.246535796600073,3.1490471127843973,0.45221991177152876
2023-10-09 17:05:00,4.2778830677197925,-0.4782973123651576,0.5087565333691156
2023-10-09 17:10:00,4.387701484260716,-0.4605988633817958,1.0413351052608653
2023-10-09 17:15:00,5.2039790114367594,-0.5009237369290485,1.540965418454947
2023-10-09 17:20:00,5.209198440681385,-0.4609600020868304,1.2489564930943429
2023-10-09 17:25:00,5.268454216287775,-0.3505231229906638,3.0645392283053448
2023-10-09 17:30:00,5.308093137685621,1.4079182328941549,3.7731643946774716
2023-10-09 17:35:00,5.28016897227334,-0.4277379860753706,1.628383840413392
2023-10-09 17:40:00,5.3226292924371,-0.39357223397863805,1.4887413695169192
2023-10-09 17:45:00,3.37531000808539,-0.22857966423470638,1.331438942491236
2023-10-09 17:50:00,3.488078723021039,-0.11551016402955071,1.7685827172316613
2023-10-09 17:55:00,3.4754168130052014,-0.18913635343967106,1.4763803495652568
2023-10-09 18:00:00,4.3463513051729015,7.207885739175261,1.7880965148367882
2023-10-09 18:05:00,4.333435830214395,-0.135744375016999,2.0698218238627257
2023-10-09 18:10:00,4.325433605744082,-0.1351947939803573,2.022717576591046
2023-10-09 18:15:00,4.295055825967335,-0.03299034784440339,2.9576625343730534
2023-10-09 18:20:00,4.249123233850606,-0.15701297885482166,2.5195950716158158
2023-10-09 18:25:00,4.17648843915469,-0.2282135174000088,1.8207916872485022
2023-10-09 18:30:00,3.9977572364454135,8.2061322353876,1.655233099849941
2023-10-09 18:35:00,4.098280964482369,-0.14096033033214078,1.7890190463741626
2023-10-09 18:40:00,4.193894470617262,-0.03444486531474294,1.982766705293357
2023-10-09 18:45:00,3.96664673892033,-0.005533941041327954,2.1379960057282625
2023-10-09 18:50:00,3.8602064679213934,-0.011515146571562912,2.7564179410930087
2023-10-09 18:55:00,3.858538874515175,0.037912497810111405,3.090561068808765
2023-10-09 19:00:00,2.398005054317915,8.990054260391645,2.8852642724168804
2023-10-09 19:05:00,2.3701626347476785,-0.07237277302328209,2.7811639013037914
2023-10-09 19:10:00,2.318421456051283,-0.0894937235721549,2.2838568866599958
2023-10-09 19:15:00,2.4711892193410105,-0.12803480270280015,2.9588885848778848
2023-10-09 19:20:00,2.4359384513123548,-0.16350413026201358,1.6568254634022357
2023-10-09 19:25:00,2.4838685125609907,-0.12133361670032307,1.594270649528291
2023-10-09 19:30:00,2.352478818670831,15.215614328956589,1.3501476042421874
2023-10-09 19:35:00,2.4251809319008606,-0.1118632947408918,2.12228238866641
2023-10-09 19:40:00,2.414120855480668,-0.08145658606940247,2.6401417302669947
2023-10-09 19:45:00,2.7719660250583638,-0.01879660100709651,3.8307181272867092
2023-10-09 19:50:00,2.7165318370095632,-0.07374423751821742,3.724562377350518
2023-10-09 19:55:00,2.7620167321293922,-0.028188785675934722,2.9147748755086487
2023-10-09 20:00:00,2.811541807749023,0.006113820988088007,2.974892717400093
2023-10-09 20:05:00,2.8104569508387236,0.008735258576414402,2.9626735677637064
2023-10-09 20:10:00,2.8379920198383584,0.05752154833849891,2.430765006060888
2023-10-09 20:15:00,2.4712756706906247,0.08635263229144857,2.3769452224074366
2023-10-09 20:20:00,2.516889936172737,0.10204248961584583,2.433224603037079
2023-10-09 20:25:00,2.566046957580094,0.16448460468340959,2.6270020564260825
2023-10-09 20:30:00,3.293201435004748,14.17539344010906,2.6016475084015305
2023-10-09 20:35:00,3.2817408323268804,-0.012954423280653828,2.606864554102186
2023-10-09 20:40:00,3.2849708834791715,0.06534771875191561,2.91595319449795
2023-10-09 20:45:00,2.8153155816693096,0.1099974477892337,3.004392513135293
2023-10-09 20:50:00,2.77894423979739,0.07513827740519612,3.097907401492213
2023-10-09 20:55:00,2.7966527416385074,0.09522178643709012,3.3669481923877083
2023-10-09 21:00:00,3.80317255278264,12.476089572847895,3.390904468200966
2023-10-09 21:05:00,3.809672564262606,-0.009217145244640328,2.8134463493544084
2023-10-09 21:10:00,3.7804342277582563,-0.029891529892872266,2.443573402308912
2023-10-09 21:15:00,3.2657630851612502,-0.006733845541671338,2.3490915295955173
2023-10-09 21:20:00,3.275258359863304,-0.012311757101540612,2.496712249938482
2023-10-09 21:25:00,3.3244547795799524,0.041452939748164074,2.575503369344
2023-10-09 21:30:00,3.489163529017637,13.58634524924765,2.211781201171138
2023-10-09 21:35:00,3.5942918126440664,0.05424867153079493,2.0293970674074155
2023-10-09 21:40:00,3.584196164593071,0.026353666819604035,1.9440619708696003
2023-10-09 21:45:00,3.552026992759697,0.030693273648734507,1.96607642255353
2023-10-09 21:50:00,3.5779882904266187,0.06725677430758038,2.2838298576569596
2023-10-09 21:55:00,3.585173562835484,0.048699409293791476,2.0076436751271483
2023-10-09 22:00:00,3.255953979808909,13.926264115680507,1.8532189674137598
2023-10-09 22:05:00,3.3335396864868723,0.027107927876548903,2.071441084890274
2023-10-09 22:10:00,3.352705985193752,0.035001879343953046,2.1071679301397075
2023-10-09 22:15:00,3.429161337631002,0.08308247924110589,2.018989292189187
2023-10-09 22:20:00,3.4940820815530618,0.14004454719989123,2.0592073124784815
2023-10-09 22:25:00,3.616381391621078,0.24916036553254028,2.199548483789773
2023-10-09 22:30:00,4.704231363102314,14.701727113135483,2.0423624378579484
2023-10-09 22:35:00,4.688763202866785,0.042522097460370244,2.10536422841023
2023-10-09 22:40:00,4.663035302753029,0.06608234124444075,2.110860317922124
2023-10-09 22:45:00,4.53524004525504,0.08270278355242468,1.922981817936318
2023-10-09 22:50:00,4.45767643506668,0.01178142121818404,1.948645203150373
2023-10-09 22:55:00,4.428411003688474,-0.0007416737431671332,2.139458449644598
2023-10-09 23:00:00,5.393872684945895,17.08459113743126,2.030866305749391
2023-10-09 23:05:00,5.490097537186522,-0.025168323379073803,1.961225118761672
2023-10-09 23:10:00,5.491057694370182,-0.05301271661919707,2.000349571518317
2023-10-09 23:15:00,5.4803042410741245,-0.016681945166484854,2.0533911551525947
2023-10-09 23:20:00,5.4656717989642125,-0.019549030015683914,2.1007249041632017
2023-10-09 23:25:00,5.436060280179105,-0.04347198763909684,1.9656178661851296
2023-10-09 23:30:00,6.114871914767407,16.21717434023372,2.1014788817475916
2023-10-09 23:35:00,6.20497131847444,-0.07038856387512152,2.079538208155125
2023-10-09 23:40:00,6.220505119113835,-0.06858093321865831,1.5782906454194636
2023-10-09 23:45:00,4.93297565150922,-0.00373664890152205,1.63536975326674
2023-10-09 23:50:00,4.93485925946101,-0.025193336728493273,1.6482245651663592
2023-10-09 23:55:00,4.956956911545531,-0.010673971093586107,1.545756423010026
2023-10-10 00:00:00,4.743231130901991,15.97433058490285,-0.5703151055402025
2023-10-10 00:15:00,4.710570768054627,0.18662257316373115,1.3087237755585523
2023-10-10 00:20:00,4.844963641531727,0.3289298197703284,1.4565320553378136
2023-10-10 00:25:00,4.816910579398844,0.2886348803186562,1.63560031421837
2023-10-10 00:30:00,5.217145820348134,14.89435617996483,1.3938561891752534
2023-10-10 00:35:00,5.261711443958385,0.10250489618068925,1.3128842276486776
2023-10-10 00:40:00,5.2407096543428295,0.04848581437782927,0.9835964978924832
2023-10-10 00:45:00,4.168408221570411,0.0005664269180050656,0.49964639138120337
2023-10-10 00:50:00,4.1629844173481105,-0.002737540962916814,0.2000681185976648
2023-10-10 00:55:00,4.13280405676469,-0.02239642950047684,0.36329348858934857
2023-10-10 01:00:00,3.2625558113046096,18.32738034962059,0.8898712013572486
2023-10-10 01:05:00,3.34395926738622,0.015536184967011306,1.2294779748133657
2023-10-10 01:10:00,3.3695889092074287,0.01193886090547184,0.8826061733481168
2023-10-10 01:15:00,3.4248105278879226,0.0047442946666504705,0.5568450504024293
2023-10-10 01:20:00,3.415384107141488,-0.01673250938683259,0.5962137040197785
2023-10-10 01:25:00,3.431383652279641,-0.016280720852080474,0.5096123552256716
2023-10-10 01:30:00,4.011551141396223,14.12219503757484,0.5429012421783187
2023-10-10 01:35:00,4.197191582906234,0.1518384993974745,0.5525211757677321
2023-10-10 01:40:00,4.1871134188869945,0.10358921638542806,0.4340615073830092
2023-10-10 01:45:00,4.90967212190308,0.08790792620721946,0.422374714971851
2023-10-10 01:50:00,4.832812951498638,0.03489660524131317,0.23180012550441031
2023-10-10 01:55:00,4.8176264298902325,0.042076476594203785,0.18919251055746608
2023-10-10 02:00:00,3.6106923474102923,13.180936598150987,0.11258870270071664
2023-10-10 02:05:00,3.6595247254244456,0.02195629375666828,0.11496487496245533
2023-10-10 02:10:00,3.6535505465391185,0.03793526476453772,0.3159434101071662
2023-10-10 02:15:00,3.1141263463288316,0.02518232214221941,0.3370488088280515
2023-10-10 02:20:00,3.11251701169729,0.013508770078555266,0.1463683694872089
2023-10-10 02:25:00,3.172078324709657,0.05226006044276247,-0.09516990474084434
2023-10-10 02:30:00,2.799500580795384,13.91061568300812,0.09397354171200091
2023-10-10 02:35:00,3.144631189566344,0.5289824788107265,0.5638838948350297
2023-10-10 02:40:00,2.9127976987112674,0.2900211554878715,0.5117782371758672
2023-10-10 02:45:00,3.57545858317783,0.30938583900475686,0.3313869973882942
2023-10-10 02:50:00,3.4900215840430944,0.2393721110255302,0.32563201591595525
2023-10-10 02:55:00,3.488682980543808,0.251223787279658,0.3275069617245602
2023-10-10 03:00:00,3.1266200552072116,14.433436869125654,0.18403000447597864
2023-10-10 03:05:00,2.994924993980057,0.01295745105725574,-0.05406778141215235
2023-10-10 03:10:00,2.9682736703592623,0.00947491220605443,0.09516902158257327
2023-10-10 03:15:00,2.946629541707138,0.07361648700399392,0.13357456322606448
2023-10-10 03:20:00,2.9579963028491925,0.08297540760727908,-0.036384586027364184
2023-10-10 03:25:00,2.9583087881668653,0.08085853882266755,-0.1713199941022279
2023-10-10 03:30:00,2.216948953251888,0.10991739754089914,-0.08612342061098176
2023-10-10 03:35:00,2.22552634110573,0.10225657068554014,-0.09665524545827513
2023-10-10 03:40:00,2.2292581676015684,0.0755196447239113,-0.15056320450023836
2023-10-10 03:45:00,2.7350584145165135,-0.004947900143477426,-0.036374552094084245
2023-10-10 03:50:00,2.7296835230052614,-0.007459134590836649,0.011863613138524482
2023-10-10 03:55:00,2.6862106801292778,-0.03363746050400471,0.08850164929437276
2023-10-10 04:00:00,2.724501024207035,10.92962765961708,-0.22086667811398905
2023-10-10 04:05:00,2.7270114866912114,-0.0028844323986513386,-0.12493286357728545
2023-10-10 04:10:00,2.722659051990278,-0.0055895462700683044,-0.1744999529357042
2023-10-10 04:15:00,2.578289659829188,-0.021644787685721128,-0.27255934472200744
2023-10-10 04:20:00,2.5571413915486887,-0.05798088737116838,-0.2634277308388332
2023-10-10 04:25:00,2.5224558892376554,-0.08770172012410743,-0.301245021263298
2023-10-10 04:30:00,2.494367022084099,12.041140024052796,-0.4623534023233072
2023-10-10 04:35:00,2.5489103414999126,-0.07030380676602906,-0.34870716112277494
2023-10-10 04:40:00,2.5283404696747303,-0.0847096863278478,-0.47274716984733167
2023-10-10 04:45:00,1.897064307975236,-0.033817758416984714,-0.21749523864177064
2023-10-10 04:50:00,1.8716525226358067,-0.009801368520559569,0.4317756020512214
2023-10-10 04:55:00,1.9003739619592261,0.02035734179925279,0.6104827196722199
2023-10-10 05:00:00,1.2366825559041692,8.788405649868187,-0.003523236569437152
2023-10-10 05:05:00,1.2396322711029086,-0.03522439230087705,-0.1130075840141783
2023-10-10 05:10:00,1.236369380841598,-0.03547093776777019,-0.12181151258294154
2023-10-10 05:15:00,1.6162731484022606,0.0017577815654476168,0.3431819464852694
2023-10-10 05:20:00,1.6427753530769136,-0.03282465767632512,0.12332821951482638
2023-10-10 05:25:00,1.6798934307637938,-0.024530350317244223,-0.053994793169732255
2023-10-10 05:30:00,1.8152919712991529,11.31549311214668,-0.19760481982166186
2023-10-10 05:35:00,1.864132752031474,-0.053142824178736905,-0.16830166117483245
2023-10-10 05:40:00,1.8616323564598471,-0.04098987198662244,-0.08195055412355419
2023-10-10 05:45:00,2.2348775587734333,-0.09970271827566136,-0.12087300511227553
2023-10-10 05:50:00,2.2521422777190105,-0.1031369483958727,-0.03578864418952457
2023-10-10 05:55:00,2.22880880592865,-0.14550083390383092,0.23521379606490236
2023-10-10 06:00:00,1.8701783484846084,8.926728878259704,0.6147385838545316
2023-10-10 06:05:00,1.9102010271958365,-0.1410304875417837,0.9694463526264011
2023-10-10 06:10:00,1.9452712428180048,-0.14062774626108637,1.2466814434252225
2023-10-10 06:15:00,2.9105743092761216,-0.08884010293390578,1.1328048143824005
2023-10-10 06:20:00,2.8798394549169926,-0.07117014641364404,1.3248063549340223
2023-10-10 06:25:00,2.8469276578185374,-0.09201916559838204,1.8017471550153257
2023-10-10 06:30:00,3.032242403550394,9.75327047353156,2.231590321492248
2023-10-10 06:35:00,3.146015071766854,-0.20475535476232767,2.549351147633775
2023-10-10 06:40:00,3.138654056744305,-0.18639833058549707,2.739799246453333
2023-10-10 06:45:00,3.173965945371463,-0.16599653219394336,2.7517581820326624
2023-10-10 06:50:00,3.2006433719252505,-0.18029812598716727,2.6341074985127473
2023-10-10 06:55:00,3.209149277555217,-0.18122663633035052,2.5705656483223853
2023-10-10 07:00:00,3.822719360376713,11.685103813321481,2.3786214961910686
2023-10-10 07:05:00,3.9179012513874,-0.23630807774717053,2.1710610367387977
