datetime,NOX,NO,NO2,SO2,H2S,Benzene,Toluene,Ethylbenzene,PM1 FIDAS,PM2.5 FIDAS,PM4 FIDAS,PM10 FIDAS,TSP FIDAS
2023-09-24 18:50:00,1.4471030101435651,0.3899093622710136,1.029603772050732,0.2639003653657271,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5630994583552714,0.6633973168471516,1.0134488442935836,1.5968797700515842,3.0134803798929903
2023-09-24 18:55:00,1.4549467640184255,0.38992142953404085,1.0368947443710108,0.27762992863258207,0.2619918377932187,2.4000000000000004,9.24,1.92,0.5630994583552714,0.6633973168471516,1.0134488442935836,1.5968797700515842,3.0134803798929903
2023-09-24 19:00:00,1.470555264191647,0.3695725767197645,1.0880676595519572,0.26948817125086894,0.4166666666666667,0.03624913792078372,0.15768018264829603,1.92,0.560817260790001,0.6523503659844149,1.008620523289111,1.531156507349918,2.279327971135352
2023-09-24 19:05:00,1.6386529400124037,0.40254156164939725,1.1879958052974289,0.26263908192109037,0.26132976020822735,2.4000000000000004,9.24,1.92,0.560817260790001,0.6523503659844149,1.008620523289111,1.531156507349918,2.279327971135352
2023-09-24 19:10:00,1.623037277561803,0.4175675527031161,1.14695161453444,0.26143365316045947,0.26268416948309836,2.4000000000000004,9.24,1.92,0.560817260790001,0.6523503659844149,1.008620523289111,1.531156507349918,2.279327971135352
2023-09-24 19:15:00,1.4205015696940786,0.4089607433314441,0.9726260970617128,0.26263908192109037,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5649504403042802,0.6614295124954737,1.0313893542208006,1.47297055299826,2.097225786604771
2023-09-24 19:20:00,1.6153811604505435,0.43512784566495866,1.1099887806588788,0.2626390941497051,0.26339186332203374,2.4000000000000004,9.24,1.92,0.5649504403042802,0.6614295124954737,1.0313893542208006,1.47297055299826,2.097225786604771
2023-09-24 19:25:00,1.7494502271227481,0.41328271409939,1.2749503041412125,0.2665874557413979,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5649504403042802,0.6614295124954737,1.0313893542208006,1.47297055299826,2.097225786604771
2023-09-24 19:30:00,1.721883512438348,0.3797187655437036,1.3094909088488924,0.26521679622824734,0.4166666666666667,0.03624913792078372,0.12602285507002292,1.92,0.5585704968936329,0.6517085238049292,1.0142562989698414,1.498484567821771,2.216167863678201
2023-09-24 19:35:00,1.797164574651019,0.3838211997500673,1.3746446800367917,0.27763001539497106,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5585704968936329,0.6517085238049292,1.0142562989698414,1.498484567821771,2.216167863678201
